event,step,tokens,tokens_b,loss,perplexity,lr,tokens_per_sec_window,source
train,6390,3376373760,3.376374,2.9951250925660133,,0.00032550511718158585,38128.87620673994,
train,6400,3381657600,3.381658,3.041955344378948,,0.00032524939808032847,38128.99113685951,
train,6410,3386941440,3.386941,3.0398813784122467,,0.00032499335579081736,38126.36189016865,
train,6420,3392225280,3.392225,3.0555130392313004,,0.000324736991099279,38121.46225108627,
train,6430,3397509120,3.397509,2.983511660248041,,0.0003244803047929297,38128.15482614448,
train,6440,3402792960,3.402793,3.0463360473513603,,0.00032422329765997366,38120.63689308076,
train,6450,3408076800,3.408077,3.0521548092365265,,0.0003239659704895999,38120.49604744147,
train,6460,3413360640,3.413361,3.016719151288271,,0.0003237083240719804,38120.07318892367,
train,6470,3418644480,3.418644,3.0810345858335495,,0.0003234503591982674,38125.025005186704,
train,6480,3423928320,3.423928,3.065154541283846,,0.000323192076660591,38119.168752995334,
train,6490,3429212160,3.429212,3.0041268840432167,,0.0003229334772520568,38131.49149764603,
train,6500,3434496000,3.434496,3.0839490070939064,,0.00032267456176674327,38123.80193233078,
eval,6500,3434496000,3.434496,3.0667751766741276,21.472545736814798,,,
train,6510,3439779840,3.439780,3.034867938607931,,0.00032241533099969965,32450.38389108754,
train,6520,3445063680,3.445064,3.057233266532421,,0.0003221557857469432,38124.05829302386,
train,6530,3450347520,3.450348,2.99755322933197,,0.00032189592680545686,38126.9587733752,
train,6540,3455631360,3.455631,3.0229001343250275,,0.00032163575497318674,38125.686713165305,
train,6550,3460915200,3.460915,3.100514180958271,,0.00032137527104904,38135.57230416794,
train,6560,3466199040,3.466199,3.0917760245501995,,0.00032111447583288183,38125.1327631818,
train,6570,3471482880,3.471483,3.0529068633913994,,0.00032085337012553353,38122.09721157894,
train,6580,3476766720,3.476767,3.0386095196008682,,0.00032059195472876974,38137.48358173064,
train,6590,3482050560,3.482051,3.048128217458725,,0.00032033023044531595,38126.81112503134,
train,6600,3487334400,3.487334,3.055109865963459,,0.00032006819807884636,38137.06408701564,
train,6610,3492618240,3.492618,3.013453297317028,,0.0003198058584339811,38126.4775922223,
train,6620,3497902080,3.497902,3.070033572614193,,0.0003195432123162837,38127.92268082459,
train,6630,3503185920,3.503186,3.034177143126726,,0.00031928026053225903,38124.85927025048,
train,6640,3508469760,3.508470,3.0570181272923946,,0.0003190170038893505,38142.60732024962,
train,6650,3513753600,3.513754,3.0247324779629707,,0.00031875344319593743,38126.58240682044,
train,6660,3519037440,3.519037,2.980414714664221,,0.00031848957926133305,38124.745348813,
train,6670,3524321280,3.524321,3.086655803024769,,0.0003182254128957817,38136.43263098973,
train,6680,3529605120,3.529605,3.050831440836191,,0.0003179609449104563,38127.63924302776,
train,6690,3534888960,3.534889,3.0203758887946606,,0.000317696176117456,38125.9054511048,
train,6700,3540172800,3.540173,3.0779246911406517,,0.0003174311073298036,38133.37290517209,
train,6710,3545456640,3.545457,3.0103960931301117,,0.00031716573936144317,38133.13662824804,
train,6720,3550740480,3.550740,3.0358260609209538,,0.0003169000730272374,38137.916146098556,
train,6730,3556024320,3.556024,3.0727923437952995,,0.00031663410914296527,38127.440950587574,
train,6740,3561308160,3.561308,2.948581323027611,,0.0003163678485253192,38132.85954298904,
train,6750,3566592000,3.566592,2.9948651045560837,,0.00031610129199190315,38130.02324300535,
train,6760,3571875840,3.571876,2.9922186210751534,,0.00031583444036122944,38131.27577915445,
train,6770,3577159680,3.577160,3.02595105022192,,0.00031556729445271665,38137.63321599589,
train,6780,3582443520,3.582444,3.0386938489973545,,0.000315299855086687,38132.76282983058,
train,6790,3587727360,3.587727,3.0237480103969574,,0.00031503212308436386,38125.12863124501,
train,6800,3593011200,3.593011,3.031603779643774,,0.00031476409926786914,38131.085649733875,
train,6810,3598295040,3.598295,3.0139215625822544,,0.0003144957844602208,38124.551021530264,
train,6820,3603578880,3.603579,3.0185645520687103,,0.0003142271794853305,38136.02884347588,
train,6830,3608862720,3.608863,2.9851428382098675,,0.00031395828516800074,38136.382493411096,
train,6840,3614146560,3.614147,3.0003965124487877,,0.0003136891023339225,38122.895876730276,
train,6850,3619430400,3.619430,2.9882101118564606,,0.0003134196318096728,38136.520634571534,
train,6860,3624714240,3.624714,3.0207153372466564,,0.0003131498744227121,38133.742712978026,
train,6870,3629998080,3.629998,3.0307929813861847,,0.00031287983100138154,38141.01710149961,
train,6880,3635281920,3.635282,3.0487930104136467,,0.00031260950237490073,35324.25397898781,
train,6890,3640565760,3.640566,3.0413980334997177,,0.0003123388893733651,38111.902629739416,
train,6900,3645849600,3.645850,3.0008357167243958,,0.0003120679928277432,38125.322505307435,
train,6910,3651133440,3.651133,2.975731283426285,,0.00031179681356987426,38119.12331595891,
train,6920,3656417280,3.656417,3.0960183143615723,,0.00031152535243246575,38119.950050929845,
train,6930,3661701120,3.661701,3.0140013098716736,,0.0003112536102490905,38126.39212742895,
train,6940,3666984960,3.666985,3.038068976253271,,0.0003109815878541846,38120.65092524522,
train,6950,3672268800,3.672269,3.0106345154345036,,0.00031070928608304424,38126.098218044215,
train,6960,3677552640,3.677553,3.0500412844121456,,0.0003104367057718239,38138.90758310724,
train,6970,3682836480,3.682836,3.0565337538719177,,0.000310163847757533,38118.72776261185,
train,6980,3688120320,3.688120,2.9925097450613976,,0.000309890712878034,38127.30530216722,
train,6990,3693404160,3.693404,3.0190653055906296,,0.0003096173019720393,38119.97181967598,
train,7000,3698688000,3.698688,2.987208265811205,,0.00030934361587910906,38118.76710121461,
eval,7000,3698688000,3.698688,3.0457672141492367,21.026156581112463,,,
train,7010,3703971840,3.703972,2.986784800887108,,0.0003090696554396483,33261.542483922865,
train,7020,3709255680,3.709256,3.082692690193653,,0.0003087954214949046,38114.96520387368,
train,7030,3714539520,3.714540,3.0350908897817135,,0.00030852091488696524,38115.66989367475,
train,7040,3719823360,3.719823,3.057051010429859,,0.00030824613645875497,38115.761996918314,
train,7050,3725107200,3.725107,3.042801473289728,,0.0003079710870540331,38120.290682201274,
train,7060,3730391040,3.730391,3.0520785972476006,,0.00030769576751739103,38120.49375247924,
train,7070,3735674880,3.735675,3.0527997985482216,,0.0003074201786942496,38111.47294913905,
train,7080,3740958720,3.740959,3.048299003392458,,0.0003071443214308567,38113.13346005637,
train,7090,3746242560,3.746243,3.0182696133852005,,0.00030686819657428427,38111.725146096105,
train,7100,3751526400,3.751526,3.0469790622591972,,0.0003065918049724261,38111.09105537118,
train,7110,3756810240,3.756810,3.0843081399798393,,0.0003063151474739953,38106.77272143812,
train,7120,3762094080,3.762094,3.0477160327136517,,0.00030603822492852097,38115.55360167421,
train,7130,3767377920,3.767378,3.0211410857737064,,0.00030576103818634643,38114.57419421532,
train,7140,3772661760,3.772662,3.0107362791895866,,0.0003054835880986263,38118.6787861649,
train,7150,3777945600,3.777946,3.011445462703705,,0.00030520587551732353,38118.80932473858,
train,7160,3783229440,3.783229,3.0481544248759747,,0.00030492790129520744,38115.00296147583,
train,7170,3788513280,3.788513,2.9681096747517586,,0.00030464966628585065,38108.40582492403,
train,7180,3793797120,3.793797,2.9910668171942234,,0.0003043711713436265,38114.1121379884,
train,7190,3799080960,3.799081,3.01277382299304,,0.0003040924173237066,38118.33949495821,
train,7200,3804364800,3.804365,3.014201894402504,,0.0003038134050820581,38125.23468457276,
train,7210,3809648640,3.809649,3.0005575381219387,,0.00030353413547544103,38119.38912088032,
train,7220,3814932480,3.814932,3.0425450652837753,,0.00030325460936140566,37909.557085010485,
train,7230,3820216320,3.820216,3.0269784703850746,,0.0003029748275982901,38130.76332630748,
train,7240,3825500160,3.825500,3.033596444875002,,0.0003026947910452173,38123.69339488229,
train,7250,3830784000,3.830784,3.0758838430047035,,0.0003024145005620926,38116.50762347825,
train,7260,3836067840,3.836068,3.0400699228048325,,0.00030213395700960123,38118.96058275756,
train,7270,3841351680,3.841352,3.0110956132411957,,0.0003018531612492053,38119.689155753396,
train,7280,3846635520,3.846636,3.026023220270872,,0.00030157211414314167,38121.38303824875,
train,7290,3851919360,3.851919,3.010883368551731,,0.0003012908165544186,38121.105140185326,
train,7300,3857203200,3.857203,2.994946461170912,,0.00030100926934681387,38127.74727818255,
train,7310,3862487040,3.862487,3.0776763558387756,,0.00030072747338487154,38120.85026178135,
train,7320,3867770880,3.867771,3.0115759186446667,,0.00030044542953389965,38127.40664482721,
train,7330,3873054720,3.873055,3.001419834792614,,0.0003001631386599674,38125.11997385655,
train,7340,3878338560,3.878339,3.014683574438095,,0.00029988060162990245,38121.32802224158,
train,7350,3883622400,3.883622,3.059193141758442,,0.0002995978193112884,38121.256678716665,
train,7360,3888906240,3.888906,3.0264873318374157,,0.00029931479257246205,38122.39643658446,
train,7370,3894190080,3.894190,3.0319230630993843,,0.00029903152228251065,38118.590602652,
train,7380,3899473920,3.899474,3.0528108179569244,,0.00029874800931126947,38125.074129115004,
train,7390,3904757760,3.904758,3.0111599415540695,,0.0002984642545293189,38130.66872315283,
train,7400,3910041600,3.910042,2.9859801679849625,,0.00029818025880798177,38115.23278627182,
train,7410,3915325440,3.915325,3.0282117016613483,,0.0002978960230193209,38119.287034042594,
train,7420,3920609280,3.920609,3.028619557619095,,0.0002976115480361363,38116.09147451419,
train,7430,3925893120,3.925893,3.0374193862080574,,0.0002973268347319623,38120.64856469347,
train,7440,3931176960,3.931177,2.987757671624422,,0.00029704188398106516,38126.24225340947,
train,7450,3936460800,3.936461,3.0102125480771065,,0.00029675669665844026,38137.74045460828,
train,7460,3941744640,3.941745,3.0411546863615513,,0.0002964712736398094,38134.12427343988,
train,7470,3947028480,3.947028,3.0462204925715923,,0.00029618561580161816,38138.4681048675,
train,7480,3952312320,3.952312,2.947613939642906,,0.00029589972402103314,37707.12559772907,
train,7490,3957596160,3.957596,3.040728859603405,,0.0002956135991759393,12447.21986179438,
train,7500,3962880000,3.962880,3.011069905012846,,0.00029532724214493725,10554.983114572648,
eval,7500,3962880000,3.962880,3.031371969729662,20.72564805411144,,,
train,7510,3968163840,3.968164,3.0143216997385025,,0.00029504065380734067,14435.27389603596,
train,7520,3973447680,3.973448,2.9269227646291256,,0.00029475383504317347,38105.35767048704,
train,7530,3978731520,3.978732,3.026236917823553,,0.000294466786733167,20859.76543634396,
train,7540,3984015360,3.984015,3.014197885990143,,0.00029417950975875766,38094.05492671968,
train,7550,3989299200,3.989299,3.0035795383155346,,0.00029389200500208395,17224.72452978049,
train,7560,3994583040,3.994583,3.0713992193341255,,0.00029360427334598364,38111.09125198519,
train,7570,3999866880,3.999867,3.0302335396409035,,0.0002933163156739916,21144.914529961134,
train,7580,4005150720,4.005151,2.976797368377447,,0.0002930281328703364,11170.013516196273,
train,7590,4010434560,4.010435,3.0029656067490578,,0.0002927397258199381,38121.127238113346,
train,7600,4015718400,4.015718,3.0573978200554848,,0.0002924510954084052,14509.915484182624,
train,7610,4021002240,4.021002,3.007354188710451,,0.0002921622425220322,38107.47959830694,
train,7620,4026286080,4.026286,3.0304523147642612,,0.0002918731680477967,8735.634661298202,
train,7630,4031569920,4.031570,2.9514874145388603,,0.00029158387287335686,38093.1672428664,
train,7640,4036853760,4.036854,3.0128937251865864,,0.0002912943578870483,6937.266040855784,
train,7650,4042137600,4.042138,3.0268546119332314,,0.00029100462397788166,38096.57074681533,
train,7660,4047421440,4.047421,3.011844802647829,,0.0002907146720355401,6359.1979475451,
train,7670,4052705280,4.052705,2.9776731096208096,,0.00029042450295037596,38123.67798327053,
train,7680,4057989120,4.057989,3.0537767708301544,,0.0002901341176134086,5335.085145228137,
train,7690,4063272960,4.063273,3.033170185983181,,0.00028984351691632124,6495.9504380209955,
train,7700,4068556800,4.068557,3.074009343981743,,0.0002895527017514584,38100.10264949497,
train,7710,4073840640,4.073841,2.982977367937565,,0.0002892616730118234,4361.348061573032,
train,7720,4079124480,4.079124,2.950006663799286,,0.0002889704315910751,38079.10987558398,
train,7730,4084408320,4.084408,3.003362976014614,,0.00028867897838352573,4073.9183556059575,
train,7740,4089692160,4.089692,2.9569821506738663,,0.0002883873142841374,38086.34320858474,
train,7750,4094976000,4.094976,2.9772022925317287,,0.00028809544018852033,6105.726721560271,
train,7760,4100259840,4.100260,2.9889403246343136,,0.0002878033569929293,38109.59199806586,
train,7770,4105543680,4.105544,3.0088696889579296,,0.0002875110655942611,38126.59847669401,
train,7780,4110827520,4.110828,2.98829335719347,,0.00028721856689005204,38128.5970842486,
train,7790,4116111360,4.116111,3.0263965763151646,,0.0002869258617784748,38128.819791523805,
train,7800,4121395200,4.121395,2.985240761190653,,0.00028663295115833606,38134.83918672664,
train,7810,4126679040,4.126679,3.0282096043229103,,0.00028633983592907345,38119.491863933814,
train,7820,4131962880,4.131963,2.9802657924592495,,0.00028604651699075303,38112.36515673503,
train,7830,4137246720,4.137247,2.9816946536302567,,0.00028575299524406615,38122.29066135257,
train,7840,4142530560,4.142531,3.022743586450815,,0.00028545927159032706,38118.896001271874,
train,7850,4147814400,4.147814,2.995370663702488,,0.00028516534693147003,38122.54300149959,
train,7860,4153098240,4.153098,2.9990891367197037,,0.00028487122217004643,38130.67082252426,
train,7870,4158382080,4.158382,3.012802019715309,,0.00028457689820922226,38134.934729256966,
train,7880,4163665920,4.163666,2.9816459752619267,,0.00028428237595277506,38113.567569716346,
train,7890,4168949760,4.168950,2.9743567518889904,,0.0002839876563050913,38134.99378737914,
train,7900,4174233600,4.174234,2.9854262098670006,,0.0002836927401711636,38110.90525603964,
train,7910,4179517440,4.179517,2.9736975133419037,,0.00028339762845658805,38129.88829783937,
train,7920,4184801280,4.184801,3.003650490194559,,0.00028310232206756107,38121.92520686981,
train,7930,4190085120,4.190085,2.9560758098959923,,0.000282806821910877,38128.190707575006,
train,7940,4195368960,4.195369,2.970190890133381,,0.0002825111288939251,38121.916813237105,
train,7950,4200652800,4.200653,2.9851348772644997,,0.00028221524392468703,38128.550509565626,
train,7960,4205936640,4.205937,2.9983032159507275,,0.0002819191679117336,38123.57928366934,
train,7970,4211220480,4.211220,2.9792917035520077,,0.0002816229017642225,38123.16134078952,
train,7980,4216504320,4.216504,3.0126422606408596,,0.0002813264463918952,38123.56938094687,
train,7990,4221788160,4.221788,2.962428331375122,,0.0002810298027050741,38122.408961774774,
train,8000,4227072000,4.227072,2.990431297570467,,0.00028073297161466,38130.02875366928,
eval,8000,4227072000,4.227072,3.0138211846351624,20.36507012770667,,,
train,8010,4232355840,4.232356,2.962366297841072,,0.00028043595403212906,15809.730620632594,
train,8010,4232355840,4.232356,2.9958536960184574,,0.00028043595403212906,25649.27998654953,
train,8020,4237639680,4.237640,2.9366447776556015,,0.0002801387508695302,38091.0279880489,
train,8020,4237639680,4.237640,3.032338969409466,,0.0002801387508695302,39646.11430829486,
train,8030,4242923520,4.242924,2.950493276119232,,0.0002798413630394821,38088.308664674645,
train,8030,4242923520,4.242924,2.868526518344879,,0.0002798413630394821,39530.702985422366,
train,8040,4248207360,4.248207,2.9730965197086334,,0.00027954379145517054,38082.9225537967,
train,8040,4248207360,4.248207,2.978618696331978,,0.00027954379145517054,39523.51995194837,
train,8050,4253491200,4.253491,2.9495297856628895,,0.00027924603703034556,38086.93039573445,
train,8050,4253491200,4.253491,2.96408661454916,,0.00027924603703034556,39538.13875628512,
train,8060,4258775040,4.258775,2.9988176077604294,,0.0002789481006793186,38080.32537136744,
train,8060,4258775040,4.258775,2.9688343815505505,,0.0002789481006793186,39544.14759879208,
train,8070,4264058880,4.264059,3.007147815078497,,0.0002786499833169599,38087.92821687147,
train,8070,4264058880,4.264059,2.9559446424245834,,0.0002786499833169599,39537.633217208306,
train,8080,4269342720,4.269343,3.0116090439260006,,0.00027835168585869523,38092.16561167341,
train,8080,4269342720,4.269343,2.9153323136270046,,0.00027835168585869523,39531.699125472005,
train,8090,4274626560,4.274627,3.009381875395775,,0.0002780532092205037,38087.54083822193,
train,8090,4274626560,4.274627,2.9312235340476036,,0.0002780532092205037,39541.177976705396,
train,8100,4279910400,4.279910,3.0560891665518284,,0.00027775455431891446,38087.88121782517,
train,8100,4279910400,4.279910,2.978631779551506,,0.00027775455431891446,39562.288483188066,
train,8110,4285194240,4.285194,2.9100785329937935,,0.000277455722071004,39550.861053993125,
train,8120,4290478080,4.290478,2.958143040537834,,0.0002771567133943935,39625.20616737554,
train,8130,4295761920,4.295762,2.962747398763895,,0.00027685752920724577,39631.82109314884,
train,8140,4301045760,4.301046,2.8935569524765015,,0.00027655817042826275,39616.994349075074,
train,8150,4306329600,4.306330,2.898992110043764,,0.0002762586379766824,39618.350236766506,
train,8160,4311613440,4.311613,2.9409625977277756,,0.00027595893277227595,39621.55827750458,
train,8170,4316897280,4.316897,2.938236143440008,,0.00027565905573534503,39627.919159959965,
train,8180,4322181120,4.322181,2.971816960722208,,0.0002753590077867191,39627.57053838869,
train,8190,4327464960,4.327465,2.8854251876473427,,0.0002750587898477523,39597.99258250705,
train,8200,4332748800,4.332749,2.9525777511298656,,0.00027475840284032084,39622.81076700396,
train,8210,4338032640,4.338033,2.916606307029724,,0.0002744578476868199,39616.66872321971,
train,8220,4343316480,4.343316,2.997141368687153,,0.0002741571253101613,39618.41043764054,
train,8230,4348600320,4.348600,2.973246432840824,,0.00027385623663377003,39613.6465644764,
train,8240,4353884160,4.353884,2.908281732350588,,0.000273555182581582,39606.52374778224,
train,8250,4359168000,4.359168,2.9368673153221607,,0.00027325396407804076,39617.65638178121,
train,8260,4364451840,4.364452,2.985179141163826,,0.0002729525820480949,39622.949614672274,
train,8270,4369735680,4.369736,2.8982704803347588,,0.00027265103741719527,39629.7123905127,
train,8280,4375019520,4.375020,2.987450648099184,,0.0002723493311112916,39613.86068791858,
train,8290,4380303360,4.380303,2.9657135382294655,,0.00027204746405683065,39624.649585728825,
train,8300,4385587200,4.385587,2.9588452354073524,,0.00027174543718075237,39618.788149181586,
train,8310,4390871040,4.390871,2.974034644663334,,0.00027144325141048765,39615.55102734346,
train,8320,4396154880,4.396155,3.0058894902467728,,0.0002711409076739552,39619.48416866586,
train,8330,4401438720,4.401439,2.987296726554632,,0.0002708384068995589,39617.661693429625,
train,8340,4406722560,4.406723,2.9400077797472477,,0.00027053575001618487,39617.24554779754,
train,8350,4412006400,4.412006,2.9068986661732197,,0.0002702329379531984,39615.309622380686,
train,8360,4417290240,4.417290,2.991853341460228,,0.00026992997164044147,39624.220186871826,
train,8370,4422574080,4.422574,2.922685619443655,,0.00026962685200822956,39605.46501634478,
train,8380,4427857920,4.427858,3.0159055441617966,,0.0002693235799873492,39618.07246522086,
train,8390,4433141760,4.433142,2.933130271732807,,0.00026902015650905444,39623.12608012848,
train,8400,4438425600,4.438426,2.9630433581769466,,0.00026871658250506486,39619.77449683252,
train,8410,4443709440,4.443709,2.943233385682106,,0.0002684128589075621,39474.898043305875,
train,8420,4448993280,4.448993,2.932962726801634,,0.0002681089866491869,39698.06486063893,
train,8430,4454277120,4.454277,2.870701774954796,,0.0002678049666630369,39706.429199550155,
train,8440,4459560960,4.459561,2.9657348953187466,,0.00026750079988266314,39689.78429420643,
train,8450,4464844800,4.464845,2.901114646345377,,0.00026719648724206737,39680.629514878296,
train,8460,4470128640,4.470129,2.9612046778202057,,0.0002668920296756993,39686.10119513911,
train,8470,4475412480,4.475412,2.8556870333850384,,0.00026658742811845376,39683.6442806117,
train,8480,4480696320,4.480696,2.91550512611866,,0.0002662826835056676,39691.33908972396,
train,8490,4485980160,4.485980,2.9163221567869186,,0.0002659777967731171,39694.39771441406,
train,8500,4491264000,4.491264,2.9617025181651115,,0.00026567276885701473,39698.03243462246,
eval,8500,4491264000,4.491264,2.9375116862356663,18.86883626364377,,,
train,8510,4496547840,4.496548,2.910450465977192,,0.00026536760069400655,29259.586491358306,
train,8520,4501831680,4.501832,2.9617707058787346,,0.0002650622932211695,39668.98231508356,
train,8530,4507115520,4.507116,2.8499836325645447,,0.000264756847376008,39665.563690446914,
train,8540,4512399360,4.512399,2.929675441235304,,0.0002644512640964515,39672.68773298094,
train,8550,4517683200,4.517683,2.9035595916211605,,0.0002641455443208515,39685.09128927101,
train,8560,4522967040,4.522967,2.94019678235054,,0.0002638396889879785,39688.729920294696,
train,8570,4528250880,4.528251,2.912737086415291,,0.0002635336990370196,39680.030666271516,
train,8580,4533534720,4.533535,2.959616780281067,,0.00026322757540757477,39679.14858929824,
train,8590,4538818560,4.538819,2.8945688381791115,,0.00026292131903965483,39682.5789352609,
train,8600,4544102400,4.544102,2.961132038384676,,0.000262614930873678,39662.30160111897,
train,8610,4549386240,4.549386,2.958298198878765,,0.00026230841185046746,16366.773231274567,
train,8620,4554670080,4.554670,2.957580551505089,,0.0002620017629112479,39691.37847121319,
train,8630,4559953920,4.559954,2.9174136891961098,,0.00026169498499764316,39688.275534681816,
train,8640,4565237760,4.565238,2.9107136726379395,,0.000261388079051673,39697.31004506575,
train,8650,4570521600,4.570522,2.954415824264288,,0.00026108104601575043,39698.51442152727,
train,8660,4575805440,4.575805,2.9539312832057476,,0.00026077388683267864,39693.14837307494,
train,8670,4581089280,4.581089,2.9767567440867424,,0.0002604666024456482,39693.333426754565,
train,8680,4586373120,4.586373,2.924895253032446,,0.00026015919379823423,39678.53245167455,
train,8690,4591656960,4.591657,2.987935997545719,,0.00025985166183439324,39671.172532496465,
train,8700,4596940800,4.596941,2.95190816372633,,0.00025954400749846046,39683.005691828155,
train,8710,4602224640,4.602225,2.944717489182949,,0.00025923623173514695,39687.70218354456,
train,8720,4607508480,4.607508,2.9049687795341015,,0.0002589283354895367,39679.71622292956,
train,8730,4612792320,4.612792,2.965554777532816,,0.0002586203197070835,39686.815430233575,
train,8740,4618076160,4.618076,2.9440142810344696,,0.0002583121853336083,39701.915186660524,
train,8750,4623360000,4.623360,2.9928551875054836,,0.000258003933315296,39700.770984159375,
train,8760,4628643840,4.628644,2.9411215633153915,,0.00025769556459869327,39702.68525614162,
train,8770,4633927680,4.633928,2.944702170789242,,0.00025738708013070457,39704.24063580872,
train,8780,4639211520,4.639212,2.9076762311160564,,0.00025707848085859003,39701.42813864794,
train,8790,4644495360,4.644495,2.934000127017498,,0.00025676976772996224,39713.85686327592,
train,8800,4649779200,4.649779,2.902614738792181,,0.00025646094169278356,39705.57988069613,
train,8810,4655063040,4.655063,2.9664318785071373,,0.0002561520036953629,39690.30304341795,
train,8820,4660346880,4.660347,2.934209208935499,,0.0002558429546863531,39692.902538008646,
train,8830,4665630720,4.665631,2.9465487860143185,,0.0002555337956147477,39702.50139551534,
train,8840,4670914560,4.670915,2.954258222132921,,0.00025522452742987833,39708.008137102195,
train,8850,4676198400,4.676198,2.9819620698690414,,0.0002549151510814117,39695.78656411324,
train,8860,4681482240,4.681482,3.0176754780113697,,0.0002546056675193465,39712.238962679934,
train,8870,4686766080,4.686766,2.9279253371059895,,0.00025429607769401094,39703.98442046656,
train,8880,4692049920,4.692050,2.9221023321151733,,0.00025398638255605914,39702.5789226124,
train,8890,4697333760,4.697334,2.952991593629122,,0.0002536765830564689,39705.48804346931,
train,8900,4702617600,4.702618,2.9602978117763996,,0.0002533666801465383,39699.33385457221,
train,8910,4707901440,4.707901,2.9130022190511227,,0.00025305667477788324,39709.21060141113,
train,8920,4713185280,4.713185,2.914884839206934,,0.00025274656790243394,39700.76863721804,
train,8930,4718469120,4.718469,2.9675686433911324,,0.0002524363604724324,39711.653035508374,
train,8940,4723752960,4.723753,2.9568785093724728,,0.0002521260534404294,39707.041508493356,
train,8950,4729036800,4.729037,2.9495862796902657,,0.00025181564775928156,39711.04940770772,
train,8960,4734320640,4.734321,2.9405275769531727,,0.00025150514438214845,39698.87353711304,
train,8970,4739604480,4.739604,2.9247415401041508,,0.0002511945442624898,39692.6825828989,
train,8980,4744888320,4.744888,2.9182810746133327,,0.0002508838483540619,39697.58068030201,
train,8990,4750172160,4.750172,2.9346944950520992,,0.0002505730576109158,39701.83887125105,
train,9000,4755456000,4.755456,2.9654185213148594,,0.00025026217298739335,39692.601611027334,
eval,9000,4755456000,4.755456,2.9424640610814095,18.96251358486803,,,
train,9010,4760739840,4.760740,2.9274788796901703,,0.0002499511954381248,31988.476219449996,
train,9020,4766023680,4.766024,2.9355302080512047,,0.0002496401259180258,39673.24246903808,
train,9030,4771307520,4.771308,2.9174265153706074,,0.0002493289653822943,39679.85362254772,
train,9040,4776591360,4.776591,2.9541191458702087,,0.0002490177147864077,39681.11733159863,
train,9050,4781875200,4.781875,2.9532366283237934,,0.00024870637508612016,39672.77629369466,
train,9060,4787159040,4.787159,2.967947117984295,,0.0002483949472374593,39675.4369924649,
train,9070,4792442880,4.792443,2.9572187401354313,,0.0002480834321967234,39676.91891961259,
train,9080,4797726720,4.797727,2.930909600108862,,0.00024777183092047856,39678.54964331,
train,9090,4803010560,4.803011,2.9543675370514393,,0.00024746014436555555,39674.294741774705,
train,9100,4808294400,4.808294,2.902155302464962,,0.0002471483734890473,39676.71242482733,
train,9110,4813578240,4.813578,2.9554693065583706,,0.0002468365192483053,39676.538323051005,
train,9120,4818862080,4.818862,2.9575821720063686,,0.00024652458260093714,39674.06519155793,
train,9130,4824145920,4.824146,2.975515890866518,,0.0002462125645048037,39677.48364801038,
train,9140,4829429760,4.829430,2.933286603540182,,0.00024590046591801555,39675.16637495829,
train,9150,4834713600,4.834714,2.970384191721678,,0.00024558828779893077,39497.23770635106,
train,9160,4839997440,4.839997,2.91849921643734,,0.0002452760311061515,39686.26045667783,
train,9170,4845281280,4.845281,2.9186823330819607,,0.0002449636967985212,39683.8809054642,
train,9180,4850565120,4.850565,2.8642784021794796,,0.0002446512858351216,39683.94549814395,
train,9190,4855848960,4.855849,2.955023054033518,,0.00024433879917526994,39691.32736059516,
train,9200,4861132800,4.861133,2.9646623469889164,,0.00024402623777851568,39686.75495022581,
train,9210,4866416640,4.866417,2.9433853700757027,,0.0002437136026046381,39687.19593970437,
train,9220,4871700480,4.871700,2.9370244033634663,,0.00024340089461364267,38031.63049861189,
train,9230,4876984320,4.876984,2.9614128917455673,,0.0002430881147657587,39683.41909880049,
train,9240,4882268160,4.882268,2.902351386845112,,0.00024277526402143612,39681.51549442105,
train,9250,4887552000,4.887552,2.9422244802117348,,0.00024246234334134248,39685.07963489771,
train,9260,4892835840,4.892836,2.92701281234622,,0.0002421493536863601,39688.875271869845,
train,9270,4898119680,4.898120,2.962410941720009,,0.0002418362960175832,39693.367195860366,
train,9280,4903403520,4.903404,3.027164064347744,,0.00024152317129631467,39688.21604526625,
train,9290,4908687360,4.908687,2.978498764336109,,0.00024120998048406347,39691.19037910113,
train,9300,4913971200,4.913971,2.9224440045654774,,0.00024089672454254143,39693.18839798503,
train,9310,4919255040,4.919255,2.947433352470398,,0.0002405834044336604,39697.53545565996,
train,9320,4924538880,4.924539,2.976911813020706,,0.00024027002111952914,39691.09292164443,
train,9330,4929822720,4.929823,2.964351635426283,,0.00023995657556245066,39690.175736073346,
train,9340,4935106560,4.935107,2.9354349710047245,,0.00023964306872491912,39688.698007059604,
train,9350,4940390400,4.940390,2.951406314969063,,0.00023932950156961664,39683.79130034574,
train,9360,4945674240,4.945674,2.9817137867212296,,0.00023901587505941078,39682.60515430583,
train,9370,4950958080,4.950958,2.925494097173214,,0.0002387021901573512,39684.30484761705,
train,9380,4956241920,4.956242,2.890811651945114,,0.00023838844782666688,39684.81187045004,
train,9390,4961525760,4.961526,2.980283811688423,,0.00023807464903076336,39683.73182437239,
train,9400,4966809600,4.966810,2.9587062932550907,,0.0002377607947332193,39686.60094379984,
train,9410,4972093440,4.972093,2.994576957076788,,0.00023744688589778394,39685.4209545317,
train,9420,4977377280,4.977377,2.9406417049467564,,0.00023713292348837386,39690.67935477145,
train,9430,4982661120,4.982661,2.9407925978302956,,0.00023681890846907037,39680.440956254955,
