attn_implementation,base_model,block_size,compile,compile_mode,device,dtype,event,flops_per_token_estimate,init_model_name_or_path,liger_kernel,loss,lr,mfu,mfu_pct,mfu_peak_tflops,packing,parameters,path,peak_memory_gb,perplexity,planned_tokens,rope_scaling,run_group,run_name,sequences,sequences_per_step,source_file,start_step,step,step_time_sec_window,steps_per_sec_window,supervised_tokens,supervised_tokens_per_sec_window,tokens,tokens_per_sec_window,tokens_per_step,train_on_prompt
,,,,,,,train,,,,2.958553522825241,2.0782708496385876e-06,0.41811033847257745,41.81103384725775,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2409,26.293874979019165,,,,1263009792,19939.54867505639,,
,,,,,,,train,,,,2.893973782658577,2.0775863365838897e-06,0.4179031385253631,41.79031385253631,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2410,26.30691170692444,,,,1263534080,19929.667375665318,,
,,,,,,,train,,,,2.9129320979118347,2.076901713469309e-06,0.41825125926912926,41.825125926912925,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2411,26.28501582145691,,,,1264058368,19946.26914289375,,
,,,,,,,train,,,,2.933790907263756,2.076216980508551e-06,0.4181711998413496,41.81711998413496,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2412,26.290048122406006,,,,1264582656,19942.451134319883,,
,,,,,,,train,,,,2.90816593170166,2.0755321379153545e-06,0.41824074324881827,41.82407432488183,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2413,26.28567671775818,,,,1265106944,19945.767637239467,,
,,,,,,,train,,,,2.9100885838270187,2.074847185903494e-06,0.4179940947728239,41.79940947728239,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2414,26.30118727684021,,,,1265631232,19934.00505009397,,
,,,,,,,train,,,,2.9309259802103043,2.0741621246867775e-06,0.41802462569850357,41.802462569850356,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2415,26.29926633834839,,,,1266155520,19935.46106020103,,
,,,,,,,train,,,,2.93209508061409,2.0734769544790464e-06,0.41846641881351665,41.846641881351665,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2416,26.271501064300537,,,,1266679808,19956.530032935094,,
,,,,,,,train,,,,2.9376895278692245,2.0727916754941762e-06,0.4180701291080847,41.807012910808474,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2417,26.296403884887695,,,,1267204096,19937.63110328951,,
,,,,,,,train,,,,2.9596925228834152,2.0721062879460783e-06,0.4176633947863443,41.76633947863443,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2418,26.322012186050415,,,,1267728384,19918.234073223746,,
,,,,,,,train,,,,2.944810166954994,2.0714207920486953e-06,0.41785964808088893,41.78596480808889,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2419,26.30964970588684,,,,1268252672,19927.593330240707,,
,,,,,,,train,,,,2.952262967824936,2.0707351880160065e-06,0.41772598414723183,41.772598414723184,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2420,26.318068265914917,,,,1268776960,19921.218939880036,,
,,,,,,,train,,,,2.9228461384773254,2.070049476062021e-06,0.41775984061675825,41.77598406167583,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2421,26.315935373306274,,,,1269301248,19922.83354411239,,
,,,,,,,train,,,,2.941459134221077,2.0693636564007854e-06,0.41815510214210555,41.815510214210555,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2422,26.291060209274292,,,,1269825536,19941.6834401777,,
,,,,,,,train,,,,2.9170101583004,2.068677729246378e-06,0.41801462885867197,41.801462885867195,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2423,26.29989528656006,,,,1270349824,19934.9843140982,,
,,,,,,,train,,,,2.9313850551843643,2.0679916948129116e-06,0.4176910207844296,41.76910207844296,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2424,26.320271253585815,,,,1270874112,19919.551548260435,,
,,,,,,,train,,,,2.9649047404527664,2.067305553314531e-06,0.4178558046638478,41.78558046638478,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2425,26.30989170074463,,,,1271398400,19927.41003890797,,
,,,,,,,train,,,,2.951971724629402,2.066619304965416e-06,0.41773567578629117,41.77356757862912,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2426,26.317457675933838,,,,1271922688,19921.68113105539,,
,,,,,,,train,,,,2.9362988620996475,2.065932949979779e-06,0.4179237583708021,41.79237583708021,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2427,26.30561375617981,,,,1272446976,19930.650729517092,,
,,,,,,,train,,,,2.9542247503995895,2.0652464885718656e-06,0.4178925756197787,41.78925756197787,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2428,26.307576656341553,,,,1272971264,19929.163634067303,,
,,,,,,,train,,,,2.959515020251274,2.0645599209559554e-06,0.41803267505577,41.803267505577004,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2429,26.298759937286377,,,,1273495552,19935.844931481526,,
,,,,,,,train,,,,2.9167968332767487,2.06387324734636e-06,0.41811554764282727,41.811554764282725,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2430,26.29354739189148,,,,1274019840,19939.79709872401,,
,,,,,,,train,,,,2.9127549529075623,2.0631864679574256e-06,0.41785058303121736,41.78505830312174,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2431,26.31022047996521,,,,1274544128,19927.161020913394,,
,,,,,,,train,,,,2.9319102317094803,2.062499583003529e-06,0.41793940263081925,41.79394026308192,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2432,26.30462908744812,,,,1275068416,19931.396799287184,,
,,,,,,,train,,,,2.926507607102394,2.0618125926990832e-06,0.4177866617425363,41.77866617425363,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2433,26.31424593925476,,,,1275592704,19924.11263504548,,
,,,,,,,train,,,,2.9718177914619446,2.0611254972585307e-06,0.4177498034518822,41.77498034518822,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2434,26.31656765937805,,,,1276116992,19922.35487492105,,
,,,,,,,train,,,,2.952604055404663,2.0604382968963495e-06,0.41788284261549596,41.7882842615496,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2435,26.308189392089844,,,,1276641280,19928.69947019764,,
,,,,,,,train,,,,2.945862039923668,2.059750991827049e-06,0.417809658887563,41.7809658887563,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2436,26.31279754638672,,,,1277165568,19925.209361556288,,
,,,,,,,train,,,,2.9709339141845703,2.059063582265172e-06,0.4178983209561173,41.78983209561173,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2437,26.307214975357056,,,,1277689856,19929.43762732467,,
,,,,,,,train,,,,2.866993799805641,2.058376068425292e-06,0.4178261351067009,41.78261351067009,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2438,26.31175994873047,,,,1278214144,19925.995107191477,,
,,,,,,,train,,,,2.926929324865341,2.0576884505220184e-06,0.4177008810710066,41.77008810710066,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2439,26.319649934768677,,,,1278738432,19920.02178218211,,
,,,,,,,train,,,,2.8255401998758316,2.0570007287699903e-06,0.4180025749276412,41.80025749276412,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2440,26.30065369606018,,,,1279262720,19934.409465972247,,
,,,,,,,train,,,,2.9376881420612335,2.0563129033838804e-06,0.41815342228872615,41.815342228872616,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2441,26.291165828704834,,,,1279787008,19941.603328505866,,
,,,,,,,train,,,,2.9318995773792267,2.0556249745783935e-06,0.41787834740820795,41.7878347408208,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2442,26.308472394943237,,,,1280311296,19928.485095195934,,
,,,,,,,train,,,,2.9521983861923218,2.0549369425682668e-06,0.4179696073206478,41.79696073206478,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2443,26.302728176116943,,,,1280835584,19932.83725131057,,
,,,,,,,train,,,,2.942558467388153,2.0542488075682696e-06,0.4178339572225965,41.78339572225965,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2444,26.311267375946045,,,,1281359872,19926.36814140348,,
,,,,,,,train,,,,2.9191701114177704,2.053560569793203e-06,0.4177096974543553,41.77096974543553,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2445,26.31909441947937,,,,1281884160,19920.442232691803,,
,,,,,,,train,,,,2.933162033557892,2.0528722294579007e-06,0.4179915409419608,41.799154094196076,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2446,26.301347970962524,,,,1282408448,19933.88325871471,,
,,,,,,,train,,,,2.897201269865036,2.052183786777228e-06,0.4177534481132211,41.775344811322114,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2447,26.316338062286377,,,,1282932736,19922.528687657752,,
,,,,,,,train,,,,2.8973429799079895,2.051495241966083e-06,0.41804128563419,41.804128563419,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2448,26.298218250274658,,,,1283457024,19936.255567219818,,
,,,,,,,train,,,,2.925668343901634,2.0508065952393946e-06,0.4178923635339196,41.78923635339196,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2449,26.307590007781982,,,,1283981312,19929.15351976033,,
,,,,,,,train,,,,2.8821288496255875,2.0501178468121244e-06,0.4178901177093702,41.789011770937016,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2450,26.30773138999939,,,,1284505600,19929.04641710393,,
,,,,,,,train,,,,2.9536267668008804,2.0494289968992648e-06,0.4181492890726336,41.81492890726336,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2451,26.291425704956055,,,,1285029888,19941.406216748805,,
,,,,,,,train,,,,2.942147359251976,2.0487400457158405e-06,0.4181943379516911,41.81943379516911,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2452,26.288593530654907,,,,1285554176,19943.554583421595,,
,,,,,,,train,,,,2.8821337819099426,2.0480509934769087e-06,0.4179906202064397,41.799062020643966,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2453,26.301405906677246,,,,1286078464,19933.839349131402,,
,,,,,,,train,,,,2.9387380182743073,2.047361840397556e-06,0.4175708656161414,41.75708656161414,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2454,26.327844858169556,,,,1286602752,19913.821386611253,,
,,,,,,,train,,,,2.982232242822647,2.046672586692902e-06,0.41744019037855334,41.74401903785533,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2455,26.33608651161194,,,,1287127040,19907.5895262128,,
,,,,,,,train,,,,2.9733606725931168,2.045983232578097e-06,0.41774209045306043,41.774209045306044,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2456,26.31705355644226,,,,1287651328,19921.987044467496,,
,,,,,,,train,,,,2.940554767847061,2.045293778268324e-06,0.417924576540364,41.792457654036404,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2457,26.305562257766724,,,,1288175616,19930.689747762524,,
,,,,,,,train,,,,2.931871607899666,2.0446042239787957e-06,0.41760734060275917,41.760734060275915,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2458,26.32554531097412,,,,1288699904,19915.560867088447,,
,,,,,,,train,,,,2.9504309594631195,2.0439145699247557e-06,0.4176447146911575,41.76447146911575,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2459,26.32318949699402,,,,1289224192,19917.343225442768,,
,,,,,,,train,,,,2.926813021302223,2.0432248163214816e-06,0.4179291181972423,41.79291181972423,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2460,26.30527639389038,,,,1289748480,19930.906337930373,,
,,,,,,,train,,,,2.925688147544861,2.0425349633842783e-06,0.4180354946779536,41.80354946779536,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2461,26.298582553863525,,,,1290272768,19935.97939836407,,
,,,,,,,train,,,,2.9771823585033417,2.0418450113284845e-06,0.41815794237637643,41.81579423763765,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2462,26.290881633758545,,,,1290797056,19941.818890044113,,
,,,,,,,train,,,,2.9588570445775986,2.0411549603694683e-06,0.41784744405598906,41.78474440559891,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2463,26.310418128967285,,,,1291321344,19927.01132418601,,
,,,,,,,train,,,,2.8921645283699036,2.0404648107226295e-06,0.41776858757416085,41.776858757416086,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2464,26.31538438796997,,,,1291845632,19923.25068372086,,
,,,,,,,train,,,,2.970134600996971,2.0397745626033985e-06,0.41768334022372844,41.76833402237284,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2465,26.32075524330139,,,,1292369920,19919.1852647705,,
,,,,,,,train,,,,2.954624980688095,2.0390842162272357e-06,0.4177774484527126,41.77774484527126,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2466,26.314826250076294,,,,1292894208,19923.673256192596,,
,,,,,,,train,,,,2.9585590213537216,2.038393771809634e-06,0.4180236479728306,41.80236479728306,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2467,26.299327850341797,,,,1293418496,19935.414432775557,,
,,,,,,,train,,,,2.948872685432434,2.0377032295661155e-06,0.4181008910219095,41.81008910219095,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2468,26.294469118118286,,,,1293942784,19939.098129147536,,
,,,,,,,train,,,,2.9095969796180725,2.037012589712232e-06,0.41805535817489226,41.80553581748923,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2469,26.297333002090454,,,,1294467072,19936.926682197118,,
,,,,,,,train,,,,2.9572236388921738,2.036321852463568e-06,0.4178813391529265,41.788133915292654,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2470,26.308284044265747,,,,1294991360,19928.62777054727,,
,,,,,,,train,,,,2.9378582537174225,2.035631018035736e-06,0.41782306464657726,41.78230646465772,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2471,26.31195330619812,,,,1295515648,19925.848677927577,,
,,,,,,,train,,,,2.9674128741025925,2.0349400866443813e-06,0.4179850504113811,41.798505041138114,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2472,26.301756381988525,,,,1296039936,19933.573727381685,,
,,,,,,,train,,,,2.9507494121789932,2.034249058505178e-06,0.41810010248995494,41.810010248995496,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2473,26.29451870918274,,,,1296564224,19939.06052431014,,
,,,,,,,train,,,,2.961540251970291,2.0335579338338303e-06,0.4181718824566952,41.81718824566952,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2474,26.290005207061768,,,,1297088512,19942.48368802798,,
,,,,,,,train,,,,2.9835195392370224,2.0328667128460733e-06,0.41773728416505845,41.77372841650585,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2475,26.31735634803772,,,,1297612800,19921.75783412577,,
,,,,,,,train,,,,2.8678735196590424,2.0321753957576705e-06,0.4174068202191699,41.74068202191699,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2476,26.338191986083984,,,,1298137088,19905.998113956044,,
,,,,,,,train,,,,2.899728551506996,2.0314839827844187e-06,0.41778813424106187,41.77881342410619,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2477,26.31415319442749,,,,1298661376,19924.182858030472,,
,,,,,,,train,,,,2.937366232275963,2.030792474142141e-06,0.41775440943636455,41.775440943636454,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2478,26.316277503967285,,,,1299185664,19922.574532851824,,
,,,,,,,train,,,,2.952630952000618,2.0301008700466925e-06,0.41753767872612374,41.75376787261237,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2479,26.32993745803833,,,,1299709952,19912.238714412095,,
,,,,,,,train,,,,2.922982797026634,2.0294091707139577e-06,0.41774497049437437,41.774497049437436,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2480,26.316872119903564,,,,1300234240,19922.1243927191,,
,,,,,,,train,,,,2.892474055290222,2.0287173763598506e-06,0.4174057395852733,41.740573958527335,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2481,26.338260173797607,,,,1300758528,19905.94657887021,,
,,,,,,,train,,,,2.984252095222473,2.0280254872003137e-06,0.41797282390566165,41.79728239056617,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2482,26.302525758743286,,,,1301282816,19932.990649223873,,
,,,,,,,train,,,,2.9259497821331024,2.027333503451322e-06,0.4179563815767727,41.79563815767727,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2483,26.303560495376587,,,,1301807104,19932.206519803844,,
,,,,,,,train,,,,2.9483643174171448,2.026641425328878e-06,0.4177954817474283,41.77954817474283,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2484,26.313690423965454,,,,1302331392,19924.53325826542,,
,,,,,,,train,,,,2.9170967638492584,2.025949253049013e-06,0.4178257792187517,41.782577921875166,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2485,26.311782360076904,,,,1302855680,19925.9781350087,,
,,,,,,,train,,,,2.9866042137145996,2.02525698682779e-06,0.41780179225413877,41.780179225413875,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2486,26.313292980194092,,,,1303379968,19924.834204317547,,
,,,,,,,train,,,,2.992023229598999,2.024564626881299e-06,0.41794785026058645,41.79478502605865,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2487,26.304097414016724,,,,1303904256,19931.799664056198,,
,,,,,,,train,,,,3.005381539463997,2.0238721734256607e-06,0.4180681883973081,41.80681883973081,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2488,26.296525955200195,,,,1304428544,19937.538551411613,,
,,,,,,,train,,,,2.956912711262703,2.023179626677025e-06,0.41829299851639373,41.82929985163938,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2489,26.282392978668213,,,,1304952832,19948.25967428202,,
,,,,,,,train,,,,2.9008111655712128,2.0224869868515698e-06,0.4178848611351518,41.78848611351518,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2490,26.308062314987183,,,,1305477120,19928.79573275617,,
,,,,,,,train,,,,2.9533254355192184,2.0217942541655026e-06,0.4180010516573219,41.80010516573219,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2491,26.30074954032898,,,,1306001408,19934.336821696605,,
,,,,,,,train,,,,2.940467730164528,2.021101428835061e-06,0.4181590951660471,41.81590951660471,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2492,26.290809154510498,,,,1306525696,19941.8738662158,,
,,,,,,,train,,,,2.9545592218637466,2.020408511076509e-06,0.4178521657893262,41.78521657893262,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2493,26.310120820999146,,,,1307049984,19927.236502142743,,
,,,,,,,train,,,,2.924802377820015,2.0197155011061422e-06,0.4175434029652709,41.75434029652709,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2494,26.32957649230957,,,,1307574272,19912.511701551135,,
,,,,,,,train,,,,2.961966946721077,2.0190223991402844e-06,0.4178464330812458,41.78464330812458,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2495,26.310481786727905,,,,1308098560,19926.96311112298,,
,,,,,,,train,,,,2.952494725584984,2.018329205395286e-06,0.417991347700836,41.799134770083604,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2496,26.30136013031006,,,,1308622848,19933.874043107113,,
,,,,,,,train,,,,2.998066559433937,2.0176359200875275e-06,0.41776114639198686,41.77611463919869,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2497,26.315853118896484,,,,1309147136,19922.895816116532,,
,,,,,,,train,,,,2.905836433172226,2.016942543433419e-06,0.41776799332962955,41.77679933296295,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2498,26.31542181968689,,,,1309671424,19923.22234438871,,
,,,,,,,train,,,,2.911584436893463,2.0162490756493982e-06,0.4175911577046399,41.75911577046399,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2499,26.326565504074097,,,,1310195712,19914.78910983908,,
,,,,,,,train,,,,2.938828319311142,2.0155555169519306e-06,0.41752294161201386,41.752294161201384,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2500,26.330866813659668,,,,1310720000,19911.535906140965,,
,,,,,,,eval,,,,2.9263725876808167,,,,,,,,,18.659820720463046,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2500,,,,,,,,
,,,,,,,checkpoint,,,,,,,,,,,runs/l20-edu-135m-stage4-hq-crossdedup-8k/step-002500,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2500,,,,,,,,
,,,,,,,train,,,,2.808696910738945,2.01486186755751e-06,0.3148654627220523,31.486546272205228,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2501,34.915677547454834,,,,1311244288,15015.83348303713,,
,,,,,,,train,,,,2.946907952427864,2.0141681276826605e-06,0.4186088528586106,41.86088528586106,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2502,26.262562036514282,,,,1311768576,19963.322667112738,,
,,,,,,,train,,,,2.9428620636463165,2.0134742975439325e-06,0.4174630208932504,41.74630208932504,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2503,26.334646224975586,,,,1312292864,19908.678306176338,,
,,,,,,,train,,,,2.9921118170022964,2.0127803773579056e-06,0.4174439430130597,41.744394301305974,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2504,26.33584976196289,,,,1312817152,19907.76848815541,,
,,,,,,,train,,,,2.947459101676941,2.012086367341187e-06,0.4180782901457078,41.80782901457078,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2505,26.29589056968689,,,,1313341440,19938.02030057059,,
,,,,,,,train,,,,2.9397289007902145,2.011392267710411e-06,0.41846306930621335,41.84630693062134,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2506,26.271711349487305,,,,1313865728,19956.37029600021,,
,,,,,,,train,,,,2.977549970149994,2.0106980786822428e-06,0.41926260585635217,41.92626058563522,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2507,26.22161102294922,,,,1314390016,19994.499939044243,,
,,,,,,,train,,,,2.9412014931440353,2.010003800473372e-06,0.41836561528911353,41.83656152891135,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2508,26.277831077575684,,,,1314914304,19951.722745010098,,
,,,,,,,train,,,,2.8999056816101074,2.009309433300518e-06,0.41787981676608377,41.787981676608375,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2509,26.308379888534546,,,,1315438592,19928.555168404342,,
,,,,,,,train,,,,2.9256125688552856,2.008614977380428e-06,0.4180276650144916,41.80276650144916,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2510,26.29907512664795,,,,1315962880,19935.606004211037,,
,,,,,,,train,,,,2.8716847747564316,2.0079204329298765e-06,0.4178860389295507,41.78860389295507,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2511,26.307988166809082,,,,1316487168,19928.851901395366,,
,,,,,,,train,,,,3.004796549677849,2.0072258001656657e-06,0.417946153130872,41.7946153130872,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2512,26.30420422554016,,,,1317011456,19931.71872848146,,
,,,,,,,train,,,,2.9339983016252518,2.0065310793046248e-06,0.41787634031234344,41.78763403123435,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2513,26.30859875679016,,,,1317535744,19928.389377434367,,
,,,,,,,train,,,,2.9265472143888474,2.0058362705636115e-06,0.41778514383075666,41.77851438307567,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,2514,26.31434154510498,,,,1318060032,19924.040246316883,,
